customer_id,customer_full_name,customer_phone_number,customer_email,customer_age,customer_created_ts,last_purchase_items,last_purchase_value,total_value,seniority_days,is_high_value
4424,Stacy Butler,202.833.9159x17226,stacy.butler@gmail.com,40,2022-11-08 20:50:14.199637,Phone|Keyboard|Monitor|Desk Lamp,1610.8,14150.61,1233,1
4271,Jonathan Barnes,001-781-794-6378x5694,jonathan.barnes@gmail.com,21,2023-08-28 21:07:39.778145,Phone|Keyboard|Desk Lamp,1562.4,2576.25,940,0
6718,Victoria Martinez,767.993.1099x9934,victoria.martinez@yahoo.com,21,2021-07-26 13:59:44.799421,Mouse|Laptop|Keyboard|Desk Lamp,708.93,3158.09,1704,0
2107,Joshua Navarro,(963)943-9481x888,joshua.navarro@gmail.com,54,2025-04-08 19:34:55.551900,Keyboard,1185.69,8386.39,351,0
9129,Sherry Krause,548-505-9709,sherry.krause@gmail.com,23,2021-09-11 06:48:35.772392,Keyboard|Phone|Laptop|Mouse,582.63,4828.59,1657,0
1244,Kristy Hancock,480-306-0885x8225,kristy.hancock@gmail.com,43,2022-01-25 19:06:02.618825,Laptop|Phone,1008.32,4708.8,1520,0
2795,Cheyenne Jones,829.766.8272x56092,cheyenne.jones@gmail.com,58,2025-03-28 11:42:28.569476,Keyboard,1267.76,4028.8,363,0
8821,James Smith,(796)230-4084x623,james.smith@gmail.com,65,2021-08-03 22:19:47.420756,Mouse|Phone|Monitor|Keyboard,1529.65,8429.09,1695,0
1675,Brittany Lane,+1-809-801-1245x2633,brittany.lane@hotmail.com,63,2026-03-18 19:48:04.959232,Mouse,126.48,1131.21,7,0
1986,Mitchell Hudson,(215)937-0738x80553,mitchell.hudson@yahoo.com,20,2024-09-19 01:52:36.409901,Monitor,374.49,1432.41,553,0
7380,Karen Phillips,576.314.4715,karen.phillips@gmail.com,52,2022-02-09 13:51:12.850527,Keyboard|Laptop|Phone|Monitor,1329.74,12179.01,1506,0
2082,Eric Valdez,918-358-6211,eric.valdez@hotmail.com,56,2024-03-27 12:45:22.196197,Keyboard|Mouse|Desk Lamp|Phone,738.82,3391.02,729,0
8169,John Craig,692.296.9864x297,john.craig@hotmail.com,43,2024-04-06 11:12:39.611968,Laptop,569.66,1276.25,719,0
5654,Justin Davis,+1-735-268-8518x1991,justin.davis@yahoo.com,24,2023-04-27 09:49:19.849620,Phone|Keyboard|Desk Lamp|Mouse,320.83,2701.05,1064,0
7718,Eric Hoover,001-336-300-6485x990,eric.hoover@yahoo.com,33,2021-06-09 10:48:05.204051,Laptop|Desk Lamp|Mouse,1063.17,6379.96,1751,0
8907,Jose Smith,(343)734-5058,jose.smith@hotmail.com,41,2026-03-03 14:16:42.547283,Keyboard,1129.18,6130.0,23,0
5581,William Hinton,001-704-855-4476x920,william.hinton@yahoo.com,34,2022-11-10 03:21:47.515678,Phone|Keyboard|Monitor,1702.46,3181.76,1232,1
8960,William Terrell,348-257-7640x46628,william.terrell@yahoo.com,65,2026-02-28 10:29:13.435912,Laptop|Keyboard|Phone,1881.48,18483.69,26,0
2657,Katherine Reyes,001-704-609-0394x1807,katherine.reyes@hotmail.com,37,2024-07-28 19:40:10.240142,Monitor|Phone|Desk Lamp,237.88,1104.18,605,1
8535,David Jimenez,+1-499-274-2467x0157,david.jimenez@yahoo.com,46,2023-12-12 04:31:02.608236,Phone|Keyboard|Laptop,1361.43,7349.22,835,0
9771,Laura Harris,001-696-739-5572x0376,laura.harris@gmail.com,36,2022-08-20 00:53:41.377928,Desk Lamp|Laptop|Monitor,1785.77,14062.36,1314,1
2738,Kelli Koch,001-550-981-4107x5130,kelli.koch@hotmail.com,49,2025-08-22 11:18:54.864925,Monitor|Mouse|Desk Lamp,535.63,3446.55,216,0
5728,Marcus Willis,001-494-822-5146x358,marcus.willis@yahoo.com,30,2021-08-31 04:20:03.058745,Keyboard|Phone|Monitor,1830.07,16750.11,1668,1
1182,Eugene Morrison,713-715-8106x617,eugene.morrison@yahoo.com,48,2024-02-21 21:03:20.098810,Mouse|Monitor|Phone|Laptop,1709.6,8575.62,763,0
6017,Joshua Carpenter,408-793-6318x39324,joshua.carpenter@yahoo.com,43,2025-02-08 00:43:58.537666,Keyboard|Laptop|Monitor,609.13,5812.89,411,0
4274,Tammy Rhodes,(687)516-0431,tammy.rhodes@yahoo.com,36,2022-03-01 00:20:53.282103,Monitor|Phone,626.12,2892.67,1486,1
2505,Mark White,251.675.9709,mark.white@gmail.com,18,2024-10-22 07:45:56.738263,Desk Lamp|Keyboard,1410.88,7324.19,520,0
1131,Sarah Jones,262.273.0179,sarah.jones@gmail.com,35,2024-06-30 16:04:36.848070,Phone|Keyboard,1799.32,3488.75,634,0
1273,Melanie Smith,001-515-464-6346,melanie.smith@yahoo.com,49,2026-02-28 06:04:30.269415,Keyboard|Desk Lamp|Mouse,70.72,366.78,26,0
5709,Joseph Coleman,+1-941-795-7808,joseph.coleman@hotmail.com,56,2022-08-10 04:06:26.639813,Monitor|Keyboard|Desk Lamp|Phone,1218.23,8620.56,1324,0
6463,Paige Baldwin,(977)241-7341x055,paige.baldwin@yahoo.com,54,2024-03-22 07:45:11.747082,Mouse|Monitor,777.9,7660.03,734,0
8870,Emily Carter,804.772.7433x93739,emily.carter@hotmail.com,24,2024-02-10 06:34:08.355616,Keyboard|Mouse|Monitor|Desk Lamp,714.57,2461.85,775,0
9752,Jeffrey Sanchez,(704)301-1824,jeffrey.sanchez@yahoo.com,59,2022-05-21 14:10:31.160452,Mouse|Desk Lamp,187.61,806.37,1405,0
2771,John Martin,687-613-4694x4437,john.martin@gmail.com,35,2025-10-11 17:19:09.496002,Laptop|Phone|Keyboard,1358.16,5011.13,165,0
9425,Amber Bowen,(222)410-8833,amber.bowen@yahoo.com,33,2021-05-27 15:57:28.900956,Phone|Monitor|Keyboard,1337.33,8599.96,1764,1
2963,Lauren Ramos,+1-443-980-2220x6479,lauren.ramos@yahoo.com,57,2022-09-25 21:06:46.016793,Monitor|Mouse|Keyboard,1349.72,12094.65,1277,0
7073,Nancy Jones,001-808-413-7571x9986,nancy.jones@yahoo.com,60,2024-10-23 20:35:40.147264,Keyboard|Mouse|Monitor|Laptop,371.81,2470.07,518,0
7543,Christopher Hart,878-543-8529,christopher.hart@gmail.com,56,2024-06-09 11:25:14.580323,Mouse,1850.83,6968.59,655,0
1879,Tracey Barber,001-848-664-1396,tracey.barber@yahoo.com,62,2024-03-14 21:28:26.348968,Mouse|Desk Lamp|Phone|Laptop,36.41,322.6,741,0
2072,Sean Jackson,902.269.7423,sean.jackson@hotmail.com,41,2025-09-15 12:34:06.207141,Phone|Monitor,1353.2,11573.58,192,0
8394,Laura Hanson,372.865.9196x12166,laura.hanson@yahoo.com,25,2021-05-31 15:00:08.707752,Desk Lamp|Laptop|Phone|Keyboard,1006.63,3374.72,1760,0
5664,David Odonnell,001-945-416-7172x8321,david.odonnell@hotmail.com,45,2026-01-14 08:05:24.477158,Desk Lamp|Phone|Keyboard|Mouse,421.56,2606.48,71,0
9468,Charles Peterson,(697)927-8536,charles.peterson@hotmail.com,51,2023-05-29 03:00:27.064147,Laptop,1357.44,12775.92,1032,0
1112,Walter Rose,(819)772-3383x40815,walter.rose@gmail.com,42,2021-11-05 06:30:02.595307,Desk Lamp|Mouse,855.02,4067.62,1602,0
8528,Jeffrey Rivera,216.480.7289x7039,jeffrey.rivera@gmail.com,46,2022-08-13 04:32:36.810779,Desk Lamp|Laptop|Keyboard|Monitor,1252.06,6663.24,1321,0
7429,Valerie Morris,+1-273-645-1017x875,valerie.morris@hotmail.com,34,2023-09-20 23:42:38.022595,Desk Lamp|Phone,1739.9,5742.28,917,0
7641,Susan Rodriguez,402.500.1636x88546,susan.rodriguez@gmail.com,33,2022-04-09 14:40:14.499362,Desk Lamp,1394.13,9263.85,1447,0
3504,Michael Miller,+1-336-486-3917x117,michael.miller@gmail.com,34,2025-07-03 16:23:33.056355,Desk Lamp|Keyboard|Mouse,507.16,1701.56,266,0
8335,Heather Carson,330-312-6246x71572,heather.carson@hotmail.com,58,2022-05-25 18:58:17.075732,Keyboard|Phone,424.61,1430.08,1400,0
2694,Pamela Foster,353-541-9035x151,pamela.foster@hotmail.com,46,2024-01-29 16:07:00.475944,Desk Lamp|Keyboard|Monitor|Laptop,1329.36,6816.09,787,0
4933,Allison Brown,713-259-3418x4807,allison.brown@hotmail.com,54,2023-05-01 05:31:35.493725,Monitor|Mouse|Desk Lamp,514.07,4064.42,1060,0
4633,Austin Davis,530.428.6958,austin.davis@yahoo.com,35,2023-02-07 02:39:04.229785,Monitor|Keyboard,1788.69,6411.05,1143,1
2341,Amy Hernandez,(218)509-5491x519,amy.hernandez@gmail.com,41,2024-09-16 18:22:18.231797,Monitor|Desk Lamp|Phone|Mouse,1339.43,7726.08,555,0
8181,Cynthia Simmons,979-283-0147,cynthia.simmons@yahoo.com,63,2024-12-24 06:24:49.354568,Mouse|Desk Lamp|Monitor|Laptop,1542.37,3059.66,457,0
3159,Jerry Donovan,723.240.5554x7738,jerry.donovan@gmail.com,35,2025-09-09 16:35:22.254648,Keyboard|Monitor,942.92,3802.79,197,1
2752,Jeffrey Noble,771-393-3273x43436,jeffrey.noble@hotmail.com,18,2024-12-03 22:12:47.331081,Monitor|Mouse,898.2,1984.55,477,0
3969,Charles Johnson,206-564-9628,charles.johnson@hotmail.com,63,2025-01-29 12:06:36.926906,Keyboard,120.49,304.86,421,0
3965,Kenneth Hall,001-357-942-1641x765,kenneth.hall@yahoo.com,59,2021-09-26 03:24:36.614634,Laptop|Monitor,940.48,3522.12,1642,0
2702,David Houston,(998)737-6717,david.houston@yahoo.com,50,2026-03-04 14:58:20.537358,Monitor,1429.33,4727.78,22,0
2155,Kenneth Hernandez,275.837.3379,kenneth.hernandez@hotmail.com,31,2021-05-03 08:50:10.474319,Desk Lamp|Phone|Keyboard,214.91,1499.19,1788,0
8125,Cheryl Smith,(702)504-3986x34757,cheryl.smith@hotmail.com,47,2022-03-18 16:58:13.984203,Desk Lamp|Monitor|Laptop|Mouse,333.24,1145.54,1468,0
1289,Tiffany Mendoza,544.555.8717x462,tiffany.mendoza@gmail.com,60,2022-05-23 16:29:22.178943,Desk Lamp|Mouse|Laptop|Keyboard,606.55,1525.72,1403,0
8481,Stacey Anderson,9949915138,stacey.anderson@hotmail.com,54,2023-05-12 11:29:18.970849,Mouse|Desk Lamp|Monitor,1693.66,4229.48,1049,0
8763,Manuel Shaw,734.677.8981,manuel.shaw@yahoo.com,52,2022-10-10 20:00:15.220910,Laptop,1365.4,2781.68,1262,0
6880,Stephanie Tate,+1-505-877-4781x06924,stephanie.tate@gmail.com,32,2022-03-17 18:03:10.282322,Mouse,1856.82,2940.32,1469,0
7164,Jorge Simpson,(252)726-3126x46061,jorge.simpson@gmail.com,36,2021-06-13 18:29:53.125233,Mouse|Monitor|Desk Lamp|Keyboard,478.57,4409.21,1746,1
6825,Anna Castillo,372.582.6707x48061,anna.castillo@yahoo.com,46,2025-02-15 07:10:28.103187,Desk Lamp|Mouse|Laptop,1381.9,10294.22,404,0
9962,Ronald Wright,001-729-329-3243x49996,ronald.wright@gmail.com,27,2024-11-17 00:04:33.558387,Mouse,1016.24,2955.2,494,0
9326,Joseph Brooks,(314)280-8550x323,joseph.brooks@hotmail.com,25,2025-01-08 01:04:59.043894,Mouse,700.64,6141.59,442,0
5202,Jamie Parsons,+1-510-350-8606x9976,jamie.parsons@hotmail.com,34,2023-10-09 20:15:30.466287,Monitor|Laptop|Phone|Desk Lamp,1690.18,8058.37,898,1
2131,Julia Mitchell,913.634.8267,julia.mitchell@hotmail.com,56,2024-03-12 23:12:04.891222,Desk Lamp,1607.75,2842.04,743,0
1426,Valerie Cardenas,(559)767-9784x1781,valerie.cardenas@gmail.com,28,2023-10-27 03:44:01.749573,Laptop|Monitor|Keyboard,205.45,1689.9,881,1
1362,Lori Brown,(389)941-4335x2066,lori.brown@gmail.com,34,2024-04-30 03:13:41.891644,Phone,551.84,5293.19,695,0
8329,John Jacobs,235.617.1396x80607,john.jacobs@yahoo.com,26,2025-10-29 16:10:04.696614,Desk Lamp|Mouse|Monitor|Keyboard,1584.36,11751.17,148,0
3623,Bruce Lee,001-280-928-4430x99507,bruce.lee@yahoo.com,40,2022-12-30 17:19:22.605766,Phone|Desk Lamp|Keyboard,1114.58,7343.43,1181,0
7277,Teresa Lopez,3129797196,teresa.lopez@yahoo.com,22,2022-07-14 02:18:15.579806,Mouse|Laptop|Phone,188.45,878.55,1351,0
6507,Ricky Grant,342.698.2909x1641,ricky.grant@gmail.com,37,2024-03-22 00:22:37.278291,Desk Lamp|Laptop|Monitor|Mouse,206.4,842.05,734,1
2840,Isaac Smith,817.718.2983x9393,isaac.smith@gmail.com,52,2023-01-11 15:25:33.424086,Phone,640.98,6061.24,1170,0
1368,Maurice Long,792.523.4923,maurice.long@hotmail.com,45,2021-11-06 07:11:14.007012,Keyboard|Monitor|Desk Lamp,1637.29,15635.66,1601,0
8102,Elaine Bradley,001-669-568-4447x76848,elaine.bradley@hotmail.com,47,2025-05-10 23:20:43.626124,Laptop,943.94,4077.28,319,0
2336,Cathy Williams,001-653-728-2439x635,cathy.williams@hotmail.com,35,2024-11-03 05:32:15.106663,Keyboard|Laptop|Monitor|Mouse,1093.14,8798.2,508,1
9164,Kristi Johnson,(872)461-7245,kristi.johnson@hotmail.com,30,2024-08-25 01:00:34.709918,Phone|Mouse,944.31,3808.99,578,0
8848,Joseph Harvey,889-377-7309x94793,joseph.harvey@gmail.com,29,2023-02-18 21:36:04.607627,Phone,1301.75,10587.97,1131,0
9156,Taylor Henderson,682-422-8994,taylor.henderson@hotmail.com,26,2026-01-19 16:02:06.465876,Phone,17.58,139.13,66,0
3706,Bryan Bryant,001-888-298-0461x86156,bryan.bryant@yahoo.com,54,2022-04-23 05:06:26.834031,Phone,1768.66,5736.27,1433,0
3266,Jason Sherman,910-615-8527,jason.sherman@hotmail.com,41,2022-05-12 01:55:51.977973,Monitor,1032.0,5632.65,1414,0
5702,Tiffany Edwards,893.690.5681,tiffany.edwards@yahoo.com,43,2022-01-01 18:56:43.481733,Monitor|Keyboard|Phone,1888.37,13115.77,1544,0
9738,Daniel Harvey,883-689-9244x424,daniel.harvey@yahoo.com,31,2023-07-20 17:10:30.746088,Laptop|Monitor|Keyboard,1388.34,11724.41,979,1
9607,Jennifer Adams,241-258-8008x6865,jennifer.adams@yahoo.com,31,2025-09-04 06:26:20.571306,Laptop|Phone,1451.95,12618.44,203,0
8287,Stephen Wells,542.957.5275x7298,stephen.wells@hotmail.com,50,2025-03-16 19:00:19.728811,Laptop,978.03,4373.02,374,0
6586,David Ferguson,283.895.6757x7852,david.ferguson@hotmail.com,64,2021-08-17 07:41:08.515614,Phone|Mouse|Keyboard|Laptop,1934.88,8273.79,1682,0
4922,Cynthia Cooper,(421)629-1505x56529,cynthia.cooper@yahoo.com,33,2023-04-09 18:57:11.179579,Mouse|Monitor,1000.11,8774.94,1081,1
1356,Derek Jones,+1-688-790-5199x1840,derek.jones@gmail.com,53,2025-05-23 14:43:00.377466,Monitor|Laptop,803.54,2148.88,307,0
8076,Kristen Ellis,405-747-0123x4110,kristen.ellis@hotmail.com,22,2021-07-12 11:50:19.088385,Phone,778.53,6074.4,1718,0
1912,Jessica Booth,+1-438-672-0512x924,jessica.booth@gmail.com,37,2021-06-16 12:43:37.744246,Mouse,1748.16,13371.88,1744,0
7530,Brian Hamilton,414.438.4498,brian.hamilton@hotmail.com,39,2022-04-18 21:25:23.034178,Desk Lamp|Mouse|Monitor|Keyboard,1618.26,9075.13,1437,1
7842,Kyle Blackwell,767.323.1148x94077,kyle.blackwell@hotmail.com,58,2021-12-22 23:01:29.554950,Laptop,193.38,1193.49,1554,0
9513,Stephanie Townsend,001-685-347-9010x383,stephanie.townsend@hotmail.com,54,2023-08-04 16:24:56.781649,Keyboard|Laptop,887.74,6254.92,965,0
1364,Dana Richards,001-396-595-7214x89727,dana.richards@yahoo.com,24,2024-10-06 13:51:50.737336,Monitor|Phone,943.8,4093.23,536,0
2279,Angela Higgins,(340)615-6289x4516,angela.higgins@gmail.com,57,2023-06-27 21:04:37.918063,Monitor,1622.34,5898.29,1002,0
1530,Amy Wallace,737-201-9222x919,amy.wallace@yahoo.com,63,2022-11-01 01:23:18.026134,Desk Lamp|Mouse,959.29,8078.47,1241,0
4392,Maria Simpson,(263)780-4330x3888,maria.simpson@hotmail.com,23,2024-11-14 16:46:39.239151,Mouse|Desk Lamp|Keyboard,967.03,2142.66,496,0
2346,Jack Gonzalez,+1-931-861-7137x01092,jack.gonzalez@yahoo.com,40,2024-06-02 10:47:29.331708,Phone|Desk Lamp|Monitor,1003.51,5502.44,662,1
4023,Sarah Ortiz,726.611.5711x797,sarah.ortiz@hotmail.com,24,2023-04-22 15:16:00.701110,Monitor|Desk Lamp|Phone|Laptop,786.66,7517.74,1069,0
6290,Sharon Smith,210.553.5931,sharon.smith@hotmail.com,30,2024-05-12 05:30:50.448193,Mouse,678.21,6466.24,683,0
4168,Briana Nelson,(421)490-2705x436,briana.nelson@gmail.com,50,2021-10-28 17:11:09.885192,Mouse|Desk Lamp|Phone,570.78,3678.23,1609,0
4433,Roy Jordan,293.557.8808,roy.jordan@yahoo.com,19,2024-04-21 13:54:26.376339,Laptop|Keyboard|Mouse|Phone,1409.01,2225.9,704,0
9944,Brittany Long,328-257-1857,brittany.long@gmail.com,23,2021-09-21 04:52:24.040881,Phone|Mouse|Monitor,126.7,792.0,1647,0
3600,Christina Nelson,980-391-1199x5345,christina.nelson@yahoo.com,57,2025-06-21 12:40:38.412351,Desk Lamp|Mouse,132.39,843.85,278,0
7350,Haley Hansen,689.918.8179x9866,haley.hansen@yahoo.com,32,2026-02-23 21:44:40.003341,Phone,120.21,297.2,30,0
5405,Benjamin Martin,2445838922,benjamin.martin@yahoo.com,60,2021-07-03 07:20:25.128985,Desk Lamp|Keyboard|Laptop,864.61,3150.67,1727,0
5217,David Nichols,369.553.7376,david.nichols@yahoo.com,54,2023-05-08 09:58:53.233209,Laptop|Mouse|Desk Lamp|Keyboard,1866.36,14024.32,1053,0
3705,Mario Mcdonald,+1-985-652-6802x398,mario.mcdonald@gmail.com,34,2023-10-28 03:02:32.709486,Desk Lamp|Mouse,500.27,2421.38,880,0
5773,Gary Lewis,+1-659-799-4605,gary.lewis@gmail.com,32,2021-12-05 06:10:26.364016,Mouse|Keyboard|Monitor|Desk Lamp,21.98,173.07,1572,0
8346,Valerie Bowers,943.368.5713x328,valerie.bowers@gmail.com,52,2022-02-01 14:50:12.608417,Laptop|Mouse|Monitor|Phone,1092.76,8794.03,1514,0
6601,Brenda Butler,001-602-536-7661x9536,brenda.butler@hotmail.com,41,2022-03-27 15:01:50.455149,Monitor|Phone,529.85,2986.25,1460,0
4770,Douglas Gonzalez,+1-681-724-2382x6559,douglas.gonzalez@hotmail.com,34,2021-04-15 03:52:36.553988,Desk Lamp,1102.29,6198.72,1806,0
3071,Tiffany Hall,(776)703-8596,tiffany.hall@yahoo.com,30,2021-04-15 22:12:02.520200,Phone|Desk Lamp|Laptop|Monitor,688.49,4724.9,1805,1
6740,Kyle Strickland,782.796.2503,kyle.strickland@hotmail.com,65,2022-12-19 17:49:38.143693,Keyboard|Monitor|Phone|Laptop,1896.5,18869.06,1192,0
5219,James Beck,694.338.3181,james.beck@yahoo.com,18,2024-08-25 01:17:00.133700,Keyboard|Laptop|Desk Lamp|Phone,1109.58,9055.13,578,0
5888,Michael Dean,871-506-8739x0951,michael.dean@hotmail.com,32,2022-06-21 00:45:30.030310,Desk Lamp|Keyboard,62.88,99.62,1374,0
5674,Christopher Kidd,(383)785-9709,christopher.kidd@yahoo.com,54,2023-09-06 00:13:23.975185,Phone,203.6,896.85,932,0
5652,Caleb Hunt,+1-722-855-1037x313,caleb.hunt@hotmail.com,50,2021-05-12 01:19:20.131631,Monitor|Laptop|Keyboard|Mouse,514.12,2530.07,1779,0
6888,Jennifer Sanders,+1-467-560-2297,jennifer.sanders@gmail.com,59,2026-01-22 20:55:58.947522,Mouse|Keyboard,664.71,4389.28,62,0
5318,Karen Stafford,471.775.6266x8341,karen.stafford@hotmail.com,32,2024-07-07 00:27:23.382277,Monitor|Desk Lamp,1640.81,14018.5,627,1
4108,Marcus Green,319-857-5053x7893,marcus.green@yahoo.com,21,2023-03-27 05:26:59.160517,Desk Lamp|Keyboard|Laptop,1597.78,3996.5,1095,0
8253,Tyler Payne,+1-721-786-7948,tyler.payne@hotmail.com,41,2023-04-26 14:24:45.015009,Mouse,184.32,1813.44,1065,0
8446,Michelle Walker,001-493-713-0508,michelle.walker@yahoo.com,54,2025-12-31 20:42:42.601325,Laptop|Mouse|Phone|Monitor,823.47,3824.29,84,0
4201,Dawn Atkinson,298-231-2274x0175,dawn.atkinson@yahoo.com,47,2022-10-20 21:57:50.745974,Desk Lamp|Mouse|Phone|Keyboard,529.43,1681.57,1252,0
3927,Brenda Smith,767-222-9716x952,brenda.smith@yahoo.com,58,2023-11-25 05:16:50.777356,Keyboard|Phone|Monitor,1228.61,6385.07,852,0
1490,Wendy Lopez,001-570-315-3985,wendy.lopez@gmail.com,44,2023-08-17 23:08:32.090926,Mouse|Laptop|Monitor|Phone,1241.68,9409.86,951,0
5227,Caitlin Kent,613-202-2608x7064,caitlin.kent@hotmail.com,23,2024-08-06 23:17:00.507722,Keyboard|Laptop|Monitor|Phone,627.43,1913.12,596,0
8936,Theresa Blanchard,001-547-288-7006x88494,theresa.blanchard@hotmail.com,60,2024-11-08 05:53:10.115506,Laptop|Keyboard,1396.65,7937.64,503,0
5593,Nicole Russell,(383)774-2203x06362,nicole.russell@yahoo.com,30,2022-01-20 10:33:10.159593,Keyboard,1366.78,6053.24,1526,0
6490,Desiree Cook,+1-652-307-4512x03132,desiree.cook@gmail.com,34,2025-06-29 22:12:46.840416,Laptop|Phone|Keyboard|Mouse,1750.41,4151.76,269,0
8034,Jamie Moore,517-634-7683x058,jamie.moore@yahoo.com,54,2022-06-26 13:52:13.756357,Laptop|Mouse,566.08,4705.36,1369,0
7958,Lisa Calderon,8884259905,lisa.calderon@hotmail.com,40,2023-04-13 11:09:12.665984,Laptop|Mouse,863.17,5061.85,1078,0
5932,Pamela Young,001-404-311-0426x8460,pamela.young@hotmail.com,56,2024-08-18 14:24:07.933838,Laptop|Desk Lamp|Mouse|Phone,821.34,8141.66,585,0
5453,Kevin Williams,001-950-359-0968x53204,kevin.williams@gmail.com,43,2023-09-08 02:25:50.820605,Desk Lamp|Keyboard|Laptop,903.37,2461.39,930,0
4563,Patricia Jones,+1-777-487-3349x73893,patricia.jones@yahoo.com,21,2022-11-03 22:11:06.594304,Monitor,286.85,1914.61,1238,0
8455,Heather Smith,238.328.6525,heather.smith@yahoo.com,25,2022-09-05 08:44:17.774652,Laptop|Keyboard|Phone|Desk Lamp,98.97,840.8,1298,0
1185,Brittney Orozco,6979261086,brittney.orozco@hotmail.com,44,2023-03-13 02:31:04.383415,Laptop|Desk Lamp|Keyboard|Monitor,147.63,857.77,1109,0
3855,Alicia Lopez,001-899-457-1846,alicia.lopez@gmail.com,51,2021-06-07 21:41:56.799796,Phone|Laptop,1926.89,7318.03,1752,0
7652,Aaron Colon,442-682-3468x96895,aaron.colon@yahoo.com,20,2022-01-27 00:26:03.057973,Phone|Keyboard,977.29,1540.7,1519,0
6145,Connie Mckinney,850-418-1566,connie.mckinney@gmail.com,61,2026-01-20 09:54:44.753843,Laptop|Mouse|Desk Lamp|Keyboard,572.66,5380.25,65,0
5396,Kaitlin Pierce,+1-807-297-4815,kaitlin.pierce@yahoo.com,34,2024-08-29 16:03:42.198270,Mouse|Monitor|Phone|Keyboard,1463.6,7688.96,574,1
4149,Jennifer Wright,733.870.3394,jennifer.wright@yahoo.com,26,2022-12-13 18:08:46.683775,Monitor|Laptop|Mouse,385.82,2912.63,1198,1
1664,Emily Juarez,001-916-553-2171x66234,emily.juarez@gmail.com,64,2023-02-05 14:15:26.861726,Laptop|Desk Lamp|Keyboard|Monitor,1288.85,2414.64,1145,0
1766,Joshua Estes,910.602.1095,joshua.estes@yahoo.com,54,2025-10-24 18:14:28.897267,Monitor,402.42,1424.39,152,0
1145,Bruce Harris,442.607.2519x953,bruce.harris@hotmail.com,27,2025-03-04 23:59:40.438663,Laptop|Monitor|Keyboard,240.24,1514.87,386,1
8650,William Small,001-870-715-7370x783,william.small@hotmail.com,29,2024-11-15 18:06:35.645042,Desk Lamp|Laptop|Keyboard,890.21,7246.87,495,0
1784,Anna Thompson,657.749.9981,anna.thompson@hotmail.com,59,2022-01-16 15:32:04.836430,Laptop|Keyboard,1521.77,9122.15,1530,0
9029,Jeffrey Parrish,401.621.5150,jeffrey.parrish@gmail.com,59,2023-02-21 13:05:24.289831,Monitor|Mouse,903.8,4299.94,1129,0
6452,Angela Duran,+1-605-641-3079x0972,angela.duran@yahoo.com,61,2025-06-29 18:27:23.630488,Laptop,347.36,3396.21,269,0
1992,Kenneth Miller,786-635-9901,kenneth.miller@hotmail.com,25,2026-02-14 09:10:09.048473,Mouse|Monitor|Desk Lamp|Laptop,258.07,1660.49,40,0
2397,Joseph Austin,(576)379-9951x37387,joseph.austin@gmail.com,43,2022-12-08 11:33:41.295318,Desk Lamp|Mouse|Laptop|Keyboard,378.66,2701.12,1204,0
7254,James Luna,+1-990-643-7136x998,james.luna@hotmail.com,20,2025-07-03 10:55:43.961397,Monitor|Keyboard,623.99,6120.59,266,0
7831,Micheal Phillips,001-767-255-2989,micheal.phillips@hotmail.com,52,2022-10-17 04:48:47.409431,Phone|Desk Lamp|Monitor|Laptop,819.44,2640.61,1256,0
4209,Jason Ray,(788)988-6266,jason.ray@hotmail.com,59,2024-10-04 23:19:35.642564,Mouse|Monitor|Keyboard|Desk Lamp,1577.12,12577.87,537,0
5145,Abigail Moore,+1-542-567-4442x34181,abigail.moore@hotmail.com,40,2021-09-19 21:16:46.011267,Laptop|Mouse|Keyboard,552.5,3488.16,1648,0
7042,Victoria Hill,+1-221-509-8036x2957,victoria.hill@gmail.com,21,2023-12-25 14:31:50.643503,Keyboard|Phone|Monitor|Desk Lamp,1857.26,11036.6,822,0
3332,Mary Price,001-297-524-8502,mary.price@yahoo.com,38,2023-10-26 16:51:05.798792,Phone|Laptop,1636.03,5840.53,881,0
4731,Rachel Brown,+1-312-373-6601,rachel.brown@hotmail.com,35,2025-03-07 05:02:34.655249,Laptop|Keyboard,1783.47,13076.85,384,0
8714,Denise Clark,604-588-6434,denise.clark@gmail.com,32,2023-10-15 19:16:24.005191,Mouse,982.81,1661.57,892,0
3359,Audrey Ramirez,(212)768-8915x414,audrey.ramirez@hotmail.com,48,2024-08-31 22:11:47.248075,Keyboard|Laptop|Phone|Desk Lamp,596.03,5183.28,571,0
4057,Michael Hernandez,001-845-664-4357x0890,michael.hernandez@yahoo.com,64,2022-01-01 10:51:45.916936,Desk Lamp,1114.61,2895.06,1545,0
9766,Catherine Harmon,2568656336,catherine.harmon@hotmail.com,20,2024-03-17 22:26:44.363419,Mouse,1952.53,18012.65,738,0
1823,Linda Hart,5467435678,linda.hart@yahoo.com,53,2025-04-26 01:41:26.133758,Desk Lamp,169.67,1164.47,334,0
1487,Kimberly Cowan,952.825.3985x489,kimberly.cowan@gmail.com,19,2022-05-24 14:11:02.205922,Desk Lamp|Mouse,342.99,2870.34,1402,0
2929,Michael Neal,722.258.6798x05427,michael.neal@gmail.com,47,2022-05-09 09:40:22.631673,Keyboard|Monitor|Mouse|Desk Lamp,594.85,3607.72,1417,0
1033,Katie Hartman,+1-706-241-0595,katie.hartman@gmail.com,54,2024-03-14 10:03:29.109561,Keyboard|Laptop,1863.18,7402.66,742,0
